run,data_type,n,algo,time_ns,char_cmp
4,random,2100,merge_lcp,1965083,18835
4,random,2100,string_quick3,231208,39903
4,random,2100,msd_plain,577125,9698
4,random,2100,msd_switch,341917,20703
4,reverse,2100,quick_std,489083,255819
4,reverse,2100,merge_std,1615208,17956
4,reverse,2100,merge_lcp,1739291,7947
4,reverse,2100,string_quick3,166166,40266
4,reverse,2100,msd_plain,608084,10238
4,reverse,2100,msd_switch,319750,21844
4,almost,2100,quick_std,542958,308977
4,almost,2100,merge_std,1434500,24962
4,almost,2100,merge_lcp,1569375,8899
4,almost,2100,string_quick3,178958,50712
4,almost,2100,msd_plain,637208,10224
4,almost,2100,msd_switch,344833,28671
4,random,2200,quick_std,741584,342176
4,random,2200,merge_std,1872209,30557
4,random,2200,merge_lcp,2000458,20091
4,random,2200,string_quick3,240875,41939
4,random,2200,msd_plain,646791,10234
4,random,2200,msd_switch,355583,21979
4,reverse,2200,quick_std,419083,276141
4,reverse,2200,merge_std,1564750,18509
4,reverse,2200,merge_lcp,1736167,8326
4,reverse,2200,string_quick3,159334,44128
4,reverse,2200,msd_plain,635250,10732
4,reverse,2200,msd_switch,332833,22871
4,almost,2200,quick_std,615292,324688
4,almost,2200,merge_std,1516000,26667
4,almost,2200,merge_lcp,1647833,9408
4,almost,2200,string_quick3,179791,52700
4,almost,2200,msd_plain,646167,10736
4,almost,2200,msd_switch,340750,29907
4,random,2300,quick_std,801166,362823
4,random,2300,merge_std,1955209,32274
4,random,2300,merge_lcp,2081542,21079
4,random,2300,string_quick3,258542,43170
4,random,2300,msd_plain,633542,10738
4,random,2300,msd_switch,372209,22810
4,reverse,2300,quick_std,453750,297380
4,reverse,2300,merge_std,1691208,19453
4,reverse,2300,merge_lcp,1810916,8726
4,reverse,2300,string_quick3,175625,45003
4,reverse,2300,msd_plain,679666,11232
4,reverse,2300,msd_switch,350750,23940
4,almost,2300,quick_std,604917,345281
4,almost,2300,merge_std,1624625,28385
4,almost,2300,merge_lcp,1709375,9900
4,almost,2300,string_quick3,187250,52272
4,almost,2300,msd_plain,675208,11208
4,almost,2300,msd_switch,354458,31360
4,random,2400,quick_std,801333,375184
4,random,2400,merge_std,2053792,33930
4,random,2400,merge_lcp,2170750,22130
4,random,2400,string_quick3,270625,44792
4,random,2400,msd_plain,668125,11250
4,random,2400,msd_switch,407334,24151
4,reverse,2400,quick_std,491250,328549
4,reverse,2400,merge_std,1752042,20172
4,reverse,2400,merge_lcp,1876667,9086
4,reverse,2400,string_quick3,170292,47525
4,reverse,2400,msd_plain,693791,11710
4,reverse,2400,msd_switch,363791,24927
4,almost,2400,quick_std,637333,362382
4,almost,2400,merge_std,1675041,29833
4,almost,2400,merge_lcp,1780042,10360
4,almost,2400,string_quick3,197125,55655
4,almost,2400,msd_plain,697417,11682
4,almost,2400,msd_switch,374084,32655
4,random,2500,quick_std,849333,395834
4,random,2500,merge_std,2193792,35677
4,random,2500,merge_lcp,2270459,23115
4,random,2500,string_quick3,276125,45973
4,random,2500,msd_plain,691417,11800
4,random,2500,msd_switch,411500,25322
4,reverse,2500,quick_std,514542,339563
4,reverse,2500,merge_std,1850916,21025
4,reverse,2500,merge_lcp,1950042,9491
4,reverse,2500,string_quick3,177416,50275
4,reverse,2500,msd_plain,720417,12184
4,reverse,2500,msd_switch,383792,25942
4,almost,2500,quick_std,658167,374267
4,almost,2500,merge_std,1795083,31284
4,almost,2500,merge_lcp,1919500,10870
4,almost,2500,string_quick3,214708,61341
4,almost,2500,msd_plain,734625,12174
4,almost,2500,msd_switch,396584,33883
4,random,2600,quick_std,942583,411575
4,random,2600,merge_std,2239792,37419
4,random,2600,merge_lcp,2322750,24132
4,random,2600,string_quick3,297375,46780
4,random,2600,msd_plain,722417,12334
4,random,2600,msd_switch,443042,26688
4,reverse,2600,quick_std,557125,367406
4,reverse,2600,merge_std,1898834,21922
4,reverse,2600,merge_lcp,2050417,9853
4,reverse,2600,string_quick3,185084,53637
4,reverse,2600,msd_plain,768750,12672
4,reverse,2600,msd_switch,408375,26926
4,almost,2600,quick_std,683042,388532
4,almost,2600,merge_std,1846500,32489
4,almost,2600,merge_lcp,1933208,11283
4,almost,2600,string_quick3,226250,62490
4,almost,2600,msd_plain,789458,12656
4,almost,2600,msd_switch,408708,35405
4,random,2700,quick_std,906083,420800
4,random,2700,merge_std,2309375,39149
4,random,2700,merge_lcp,2471333,25112
4,random,2700,string_quick3,303375,47395
4,random,2700,msd_plain,753708,12826
4,random,2700,msd_switch,450333,27863
4,reverse,2700,quick_std,586542,388220
4,reverse,2700,merge_std,1993958,22715
4,reverse,2700,merge_lcp,2188583,10231
4,reverse,2700,string_quick3,193625,55673
4,reverse,2700,msd_plain,785750,13158
4,reverse,2700,msd_switch,412208,27923
4,almost,2700,quick_std,731792,411429
4,almost,2700,merge_std,1943708,33756
4,almost,2700,merge_lcp,2076833,11796
4,almost,2700,string_quick3,230083,62378
4,almost,2700,msd_plain,792708,13144
4,almost,2700,msd_switch,425167,36467
4,random,2800,quick_std,946542,438957
4,random,2800,merge_std,2552125,40919
4,random,2800,merge_lcp,2484000,26054
4,random,2800,string_quick3,325833,54995
4,random,2800,msd_plain,786042,13344
4,random,2800,msd_switch,466708,28744
4,reverse,2800,quick_std,671333,419118
4,reverse,2800,merge_std,2080375,23772
4,reverse,2800,merge_lcp,2192250,10611
4,reverse,2800,string_quick3,198458,57149
4,reverse,2800,msd_plain,806208,13646
4,reverse,2800,msd_switch,459666,28945
4,almost,2800,quick_std,763000,431332
4,almost,2800,merge_std,2026625,35496
4,almost,2800,merge_lcp,2073042,12351
4,almost,2800,string_quick3,227667,65097
4,almost,2800,msd_plain,814792,13610
4,almost,2800,msd_switch,442125,37895
4,random,2900,quick_std,981666,459126
4,random,2900,merge_std,2518000,42631
4,random,2900,merge_lcp,2649708,27049
4,random,2900,string_quick3,331792,52054
4,random,2900,msd_plain,811166,13900
4,random,2900,msd_switch,486291,30095
4,reverse,2900,quick_std,659125,439538
4,reverse,2900,merge_std,2157167,24793
4,reverse,2900,merge_lcp,2316958,11001
4,reverse,2900,string_quick3,204583,59767
4,reverse,2900,msd_plain,836000,14144
4,reverse,2900,msd_switch,440625,29997
4,almost,2900,quick_std,737166,401739
4,almost,2900,merge_std,2140500,37226
4,almost,2900,merge_lcp,2129250,12898
4,almost,2900,string_quick3,238875,66657
4,almost,2900,msd_plain,843334,14116
4,almost,2900,msd_switch,453916,39083
4,random,3000,quick_std,1019291,473493
4,random,3000,merge_std,2614750,44421
4,random,3000,merge_lcp,2800833,28039
4,random,3000,string_quick3,343625,56900
4,random,3000,msd_plain,865958,14462
4,random,3000,msd_switch,507084,31553
4,reverse,3000,quick_std,718250,461974
4,reverse,3000,merge_std,2592208,25889
4,reverse,3000,merge_lcp,2483000,11407
4,reverse,3000,string_quick3,219541,63999
4,reverse,3000,msd_plain,870584,14632
4,reverse,3000,msd_switch,449584,31101
4,almost,3000,quick_std,687917,451612
4,almost,3000,merge_std,2095459,37778
4,almost,3000,merge_lcp,2186375,13402
4,almost,3000,string_quick3,233708,61910
4,almost,3000,msd_plain,920333,14586
4,almost,3000,msd_switch,467917,40736
5,random,100,quick_std,30791,15252
5,random,100,merge_std,59167,604
5,random,100,merge_lcp,57917,521
5,random,100,string_quick3,8500,1233
5,random,100,msd_plain,22708,354
5,random,100,msd_switch,13208,376
5,reverse,100,quick_std,22250,13559
5,reverse,100,merge_std,55709,611
5,reverse,100,merge_lcp,63542,342
5,reverse,100,string_quick3,6000,1430
5,reverse,100,msd_plain,62500,494
5,reverse,100,msd_switch,18084,1075
5,almost,100,quick_std,27875,13796
5,almost,100,merge_std,42833,777
5,almost,100,merge_lcp,43250,371
5,almost,100,string_quick3,5833,1305
5,almost,100,msd_plain,28042,480
5,almost,100,msd_switch,15084,1324
5,random,200,quick_std,60792,29247
5,random,200,merge_std,125833,1497
5,random,200,merge_lcp,130833,1207
5,random,200,string_quick3,16500,2554
5,random,200,msd_plain,48166,782
5,random,200,msd_switch,26083,951
5,reverse,200,quick_std,44875,28083
5,reverse,200,merge_std,160125,1335
5,reverse,200,merge_lcp,148375,747
5,reverse,200,string_quick3,11584,3166
5,reverse,200,msd_plain,59833,974
5,reverse,200,msd_switch,33084,2124
5,almost,200,quick_std,55250,30211
5,almost,200,merge_std,90958,1705
5,almost,200,merge_lcp,93833,733
5,almost,200,string_quick3,12125,2449
5,almost,200,msd_plain,55375,936
5,almost,200,msd_switch,30834,2462
5,random,300,quick_std,92667,45011
5,random,300,merge_std,208291,2526
5,random,300,merge_lcp,211167,1958
5,random,300,string_quick3,26125,3812
5,random,300,msd_plain,75209,1222
5,random,300,msd_switch,41083,1625
5,reverse,300,quick_std,59250,37378
5,reverse,300,merge_std,181917,2009
5,reverse,300,merge_lcp,197083,1124
5,reverse,300,string_quick3,18167,4380
5,reverse,300,msd_plain,87250,1452
5,reverse,300,msd_switch,46125,3149
5,almost,300,quick_std,85083,47159
5,almost,300,merge_std,144791,2765
5,almost,300,merge_lcp,153250,1157
5,almost,300,string_quick3,16916,4049
5,almost,300,msd_plain,81709,1416
5,almost,300,msd_switch,45250,3740
5,random,400,quick_std,122458,58029
5,random,400,merge_std,275750,3654
5,random,400,merge_lcp,290792,2714
5,random,400,string_quick3,36750,5747
5,random,400,msd_plain,100250,1648
5,random,400,msd_switch,58542,2325
5,reverse,400,quick_std,88042,55217
5,reverse,400,merge_std,256459,2856
5,reverse,400,merge_lcp,268625,1520
5,reverse,400,string_quick3,24875,6257
5,reverse,400,msd_plain,116458,1940
5,reverse,400,msd_switch,61167,4176
5,almost,400,quick_std,114791,62120
5,almost,400,merge_std,233459,3891
5,almost,400,merge_lcp,252958,1588
5,almost,400,string_quick3,26208,5912
5,almost,400,msd_plain,112833,1906
5,almost,400,msd_switch,62333,5589
5,random,500,quick_std,158875,78772
5,random,500,merge_std,355583,4830
5,random,500,merge_lcp,361833,3493
5,random,500,string_quick3,46958,7060
5,random,500,msd_plain,159375,2084
5,random,500,msd_switch,71708,3125
5,reverse,500,quick_std,91583,60272
5,reverse,500,merge_std,341708,3762
5,reverse,500,merge_lcp,334166,1900
5,reverse,500,string_quick3,30750,8449
5,reverse,500,msd_plain,146834,2422
5,reverse,500,msd_switch,77541,5148
5,almost,500,quick_std,136167,76431
5,almost,500,merge_std,275417,5055
5,almost,500,merge_lcp,281625,1978
5,almost,500,string_quick3,32083,6848
5,almost,500,msd_plain,141791,2398
5,almost,500,msd_switch,77667,6613
5,random,600,quick_std,189875,92998
5,random,600,merge_std,426375,6104
5,random,600,merge_lcp,458708,4368
5,random,600,string_quick3,58792,9519
5,random,600,msd_plain,148375,2516
5,random,600,msd_switch,86416,3996
5,reverse,600,quick_std,122167,79882
5,reverse,600,merge_std,418583,4382
5,reverse,600,merge_lcp,436625,2284
5,reverse,600,string_quick3,37041,10331
5,reverse,600,msd_plain,174583,2928
5,reverse,600,msd_switch,93667,6257
5,almost,600,quick_std,160625,89261
5,almost,600,merge_std,340292,6218
5,almost,600,merge_lcp,367583,2426
5,almost,600,string_quick3,40250,8967
5,almost,600,msd_plain,170250,2876
5,almost,600,msd_switch,91875,7877
5,random,700,quick_std,218666,102429
5,random,700,merge_std,515375,7405
5,random,700,merge_lcp,531459,5178
5,random,700,string_quick3,66583,11147
5,random,700,msd_plain,182083,2960
5,random,700,msd_switch,121250,4969
5,reverse,700,quick_std,155708,102696
5,reverse,700,merge_std,461834,5228
5,reverse,700,merge_lcp,495542,2662
5,reverse,700,string_quick3,44458,11713
5,reverse,700,msd_plain,203375,3398
5,reverse,700,msd_switch,110208,7192
5,almost,700,quick_std,183333,100774
5,almost,700,merge_std,472542,7456
5,almost,700,merge_lcp,446250,2811
5,almost,700,string_quick3,48083,12129
5,almost,700,msd_plain,199291,3346
5,almost,700,msd_switch,109750,9166
5,random,800,quick_std,384958,122369
5,random,800,merge_std,608667,8791
5,random,800,merge_lcp,633958,6087
5,random,800,string_quick3,79125,13125
5,random,800,msd_plain,207167,3408
5,random,800,msd_switch,125625,5836
5,reverse,800,quick_std,176291,114459
5,reverse,800,merge_std,544000,6153
5,reverse,800,merge_lcp,575333,3024
5,reverse,800,string_quick3,51083,13801
5,reverse,800,msd_plain,229500,3880
5,reverse,800,msd_switch,125833,8221
5,almost,800,quick_std,213959,121257
5,almost,800,merge_std,479500,8594
5,almost,800,merge_lcp,502083,3210
5,almost,800,string_quick3,82625,16074
5,almost,800,msd_plain,235333,3812
5,almost,800,msd_switch,125166,10565
5,random,900,quick_std,294625,137246
5,random,900,merge_std,697417,10166
5,random,900,merge_lcp,804833,7002
5,random,900,string_quick3,89916,15021
5,random,900,msd_plain,244917,3856
5,random,900,msd_switch,135625,6816
5,reverse,900,quick_std,180375,116613
5,reverse,900,merge_std,625125,7015
5,reverse,900,merge_lcp,638125,3432
5,reverse,900,string_quick3,56750,15236
5,reverse,900,msd_plain,261917,4356
5,reverse,900,msd_switch,142709,9225
5,almost,900,quick_std,242459,135355
5,almost,900,merge_std,612209,9690
5,almost,900,merge_lcp,582458,3601
5,almost,900,string_quick3,60250,15283
5,almost,900,msd_plain,258250,4302
5,almost,900,msd_switch,140334,11849
5,random,1000,quick_std,321583,153843
5,random,1000,merge_std,830333,11559
5,random,1000,merge_lcp,916709,7850
5,random,1000,string_quick3,103834,15625
5,random,1000,msd_plain,252750,4322
5,random,1000,msd_switch,157792,7664
5,reverse,1000,quick_std,185708,121807
5,reverse,1000,merge_std,675416,8061
5,reverse,1000,merge_lcp,728833,3804
5,reverse,1000,string_quick3,62750,17028
5,reverse,1000,msd_plain,287542,4860
5,reverse,1000,msd_switch,155125,10246
5,almost,1000,quick_std,265167,149812
5,almost,1000,merge_std,609958,11053
5,almost,1000,merge_lcp,622292,4020
5,almost,1000,string_quick3,66625,17623
5,almost,1000,msd_plain,283792,4782
5,almost,1000,msd_switch,157334,12920
5,random,1100,quick_std,356542,165500
5,random,1100,merge_std,863833,13059
5,random,1100,merge_lcp,909000,9038
5,random,1100,string_quick3,110792,17466
5,random,1100,msd_plain,284750,4794
5,random,1100,msd_switch,170375,8692
5,reverse,1100,quick_std,213584,140920
5,reverse,1100,merge_std,763666,8727
5,reverse,1100,merge_lcp,812250,4168
5,reverse,1100,string_quick3,82000,19315
5,reverse,1100,msd_plain,317334,5330
5,reverse,1100,msd_switch,170959,11183
5,almost,1100,quick_std,291333,166995
5,almost,1100,merge_std,816666,12187
5,almost,1100,merge_lcp,733416,4479
5,almost,1100,string_quick3,74334,19059
5,almost,1100,msd_plain,311667,5250
5,almost,1100,msd_switch,171209,14837
5,random,1200,quick_std,393333,183537
5,random,1200,merge_std,950209,14513
5,random,1200,merge_lcp,988917,9989
5,random,1200,string_quick3,125083,20177
5,random,1200,msd_plain,308917,5264
5,random,1200,msd_switch,188000,9833
5,reverse,1200,quick_std,252416,160264
5,reverse,1200,merge_std,817750,9479
5,reverse,1200,merge_lcp,904416,4549
5,reverse,1200,string_quick3,77958,21229
5,reverse,1200,msd_plain,342667,5822
5,reverse,1200,msd_switch,184917,12198
5,almost,1200,quick_std,318375,180969
5,almost,1200,merge_std,760250,13731
5,almost,1200,merge_lcp,859541,4879
5,almost,1200,string_quick3,81833,21515
5,almost,1200,msd_plain,338167,5734
5,almost,1200,msd_switch,189417,16265
5,random,1300,quick_std,423167,199775
5,random,1300,merge_std,1024458,16038
5,random,1300,merge_lcp,1075042,10902
5,random,1300,string_quick3,143791,21236
5,random,1300,msd_plain,335250,5734
5,random,1300,msd_switch,203250,11087
5,reverse,1300,quick_std,281166,185224
5,reverse,1300,merge_std,909083,10380
5,reverse,1300,merge_lcp,1022459,4933
5,reverse,1300,string_quick3,82833,22526
5,reverse,1300,msd_plain,371875,6312
5,reverse,1300,msd_switch,200375,13130
5,almost,1300,quick_std,342125,193725
5,almost,1300,merge_std,874667,15229
5,almost,1300,merge_lcp,884416,5344
5,almost,1300,string_quick3,91208,23164
5,almost,1300,msd_plain,368792,6200
5,almost,1300,msd_switch,203875,17520
5,random,1400,quick_std,459917,216393
5,random,1400,merge_std,1196834,17540
5,random,1400,merge_lcp,1163875,11804
5,random,1400,string_quick3,150458,26899
5,random,1400,msd_plain,377167,6228
5,random,1400,msd_switch,225625,12173
5,reverse,1400,quick_std,317875,212339
5,reverse,1400,merge_std,981000,11223
5,reverse,1400,merge_lcp,1057375,5314
5,reverse,1400,string_quick3,90292,25249
5,reverse,1400,msd_plain,406375,6774
5,reverse,1400,msd_switch,227375,14134
5,almost,1400,quick_std,373334,214887
5,almost,1400,merge_std,945917,16441
5,almost,1400,merge_lcp,952292,5787
5,almost,1400,string_quick3,100625,25307
5,almost,1400,msd_plain,396750,6688
5,almost,1400,msd_switch,221333,19144
5,random,1500,quick_std,496166,230049
5,random,1500,merge_std,1233875,19179
5,random,1500,merge_lcp,1259000,12737
5,random,1500,string_quick3,159833,25878
5,random,1500,msd_plain,395834,6718
5,random,1500,msd_switch,347083,12930
5,reverse,1500,quick_std,346291,231392
5,reverse,1500,merge_std,1115583,12135
5,reverse,1500,merge_lcp,1116625,5698
5,reverse,1500,string_quick3,101375,26802
5,reverse,1500,msd_plain,435542,7266
5,reverse,1500,msd_switch,228292,15157
5,almost,1500,quick_std,486958,229965
5,almost,1500,merge_std,1047833,17742
5,almost,1500,merge_lcp,1009750,6221
5,almost,1500,string_quick3,107750,26207
5,almost,1500,msd_plain,435833,7154
5,almost,1500,msd_switch,234083,20546
5,random,1600,quick_std,528417,251827
5,random,1600,merge_std,1419125,20683
5,random,1600,merge_lcp,1436416,13727
5,random,1600,string_quick3,169625,27480
5,random,1600,msd_plain,423583,7212
5,random,1600,msd_switch,252041,14194
5,reverse,1600,quick_std,360917,239548
5,reverse,1600,merge_std,1142875,13101
5,reverse,1600,merge_lcp,1186791,6101
5,reverse,1600,string_quick3,103667,29031
5,reverse,1600,msd_plain,449000,7762
5,reverse,1600,msd_switch,240167,16180
5,almost,1600,quick_std,426625,242142
5,almost,1600,merge_std,1258167,18824
5,almost,1600,merge_lcp,1093459,6665
5,almost,1600,string_quick3,115042,28051
5,almost,1600,msd_plain,445792,7626
5,almost,1600,msd_switch,249375,21466
5,random,1700,quick_std,571166,272872
5,random,1700,merge_std,1382083,22319
5,random,1700,merge_lcp,1423458,14709
5,random,1700,string_quick3,207042,31661
5,random,1700,msd_plain,448458,7708
5,random,1700,msd_switch,294958,15159
5,reverse,1700,quick_std,364375,240188
5,reverse,1700,merge_std,1266250,13852
5,reverse,1700,merge_lcp,1274333,6456
5,reverse,1700,string_quick3,110125,30834
5,reverse,1700,msd_plain,482333,8218
5,reverse,1700,msd_switch,261625,17170
5,almost,1700,quick_std,452917,258572
5,almost,1700,merge_std,1218500,20405
5,almost,1700,merge_lcp,1177750,7194
5,almost,1700,string_quick3,132250,34073
5,almost,1700,msd_plain,474792,8126
5,almost,1700,msd_switch,274291,23223
5,random,1800,quick_std,616916,278139
5,random,1800,merge_std,1610042,23945
5,random,1800,merge_lcp,1583417,15673
5,random,1800,string_quick3,323083,33240
